# AI-GENERATED NEEDS-REVIEW
episode_id,scenario_id,planner_key,seed,source_run,source_file,mechanism_schema_version,mechanism_label,mechanism_confidence,mechanism_evidence_mode,mechanism_evidence_uri,mechanism_case_id,mechanism_caveat
classic_bottleneck_high--21--b4bd9d4c8499dc4d,classic_bottleneck_high,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_bottleneck_high--21--b4bd9d4c8499dc4d,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_bottleneck_high--22--b4dd887091ae7b1c,classic_bottleneck_high,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_bottleneck_high--22--b4dd887091ae7b1c,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_realworld_double_bottleneck_high--20--559d92ae0ec78ed7,classic_realworld_double_bottleneck_high,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_realworld_double_bottleneck_high--20--559d92ae0ec78ed7,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_realworld_double_bottleneck_high--21--9dc4f1b0d6a1de95,classic_realworld_double_bottleneck_high,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_realworld_double_bottleneck_high--21--9dc4f1b0d6a1de95,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_realworld_double_bottleneck_high--22--9776f5aaa875750e,classic_realworld_double_bottleneck_high,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_realworld_double_bottleneck_high--22--9776f5aaa875750e,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_realworld_double_bottleneck_high--24--5e51876116bc3323,classic_realworld_double_bottleneck_high,orca,24,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_realworld_double_bottleneck_high--24--5e51876116bc3323,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_station_platform_medium--21--764cd0c633018427,classic_station_platform_medium,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_station_platform_medium--21--764cd0c633018427,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_station_platform_medium--22--aec84a772e78006a,classic_station_platform_medium,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_station_platform_medium--22--aec84a772e78006a,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_station_platform_medium--23--89a7bea0d024b9be,classic_station_platform_medium,orca,23,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_station_platform_medium--23--89a7bea0d024b9be,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_cross_trap_medium--21--4011316444971e42,classic_cross_trap_medium,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--21--4011316444971e42,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_medium--24--0fbd4613294087f7,classic_cross_trap_medium,orca,24,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_medium--24--0fbd4613294087f7,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_cross_trap_high--20--71b71c4b001b66ed,classic_cross_trap_high,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--20--71b71c4b001b66ed,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_cross_trap_high--21--cfabc8da7596d59a,classic_cross_trap_high,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--21--cfabc8da7596d59a,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_cross_trap_high--22--f2f9b56ccc0297bb,classic_cross_trap_high,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,classic_cross_trap_high--22--f2f9b56ccc0297bb,timeout with moderate path_efficiency=0.7178; may be time budget constraint rather than deadlock
classic_cross_trap_high--23--01519eef11ac2f8b,classic_cross_trap_high,orca,23,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--23--01519eef11ac2f8b,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_cross_trap_high--24--ffb144ade49219ee,classic_cross_trap_high,orca,24,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_cross_trap_high--24--ffb144ade49219ee,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_doorway_low--20--9d76b256cc231c3b,classic_doorway_low,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,classic_doorway_low--20--9d76b256cc231c3b,timeout with stalled_time=34.3s; robot stalled before timeout
classic_doorway_low--21--075b59ab4f1c2f4c,classic_doorway_low,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_low--21--075b59ab4f1c2f4c,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_doorway_low--22--709d4b306ead5a5d,classic_doorway_low,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,classic_doorway_low--22--709d4b306ead5a5d,timeout with stalled_time=38.6s; robot stalled before timeout
classic_doorway_low--23--31c6e4bb19e686ce,classic_doorway_low,orca,23,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_low--23--31c6e4bb19e686ce,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_doorway_low--24--659fd26108adb73b,classic_doorway_low,orca,24,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_low--24--659fd26108adb73b,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_doorway_medium--21--1b293db44db88cda,classic_doorway_medium,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_medium--21--1b293db44db88cda,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_doorway_medium--22--64db39d2513110fb,classic_doorway_medium,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_medium--22--64db39d2513110fb,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_doorway_high--20--4510fc1f08bd44fe,classic_doorway_high,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,classic_doorway_high--20--4510fc1f08bd44fe,timeout with stalled_time=27.8s; robot stalled before timeout
classic_doorway_high--21--fc2abb14ef19f197,classic_doorway_high,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_high--21--fc2abb14ef19f197,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_group_crossing_medium--23--0c84b721876ce900,classic_group_crossing_medium,orca,23,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_group_crossing_medium--23--0c84b721876ce900,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_head_on_corridor_low--20--16886fd04d30582d,classic_head_on_corridor_low,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_head_on_corridor_low--20--16886fd04d30582d,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_head_on_corridor_medium--20--96e9e331db3025b6,classic_head_on_corridor_medium,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_head_on_corridor_medium--20--96e9e331db3025b6,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_head_on_corridor_medium--23--475e0eb34a5e8f23,classic_head_on_corridor_medium,orca,23,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_head_on_corridor_medium--23--475e0eb34a5e8f23,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_merging_low--20--8b4c1112bdcca218,classic_merging_low,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--20--8b4c1112bdcca218,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_merging_low--22--a7d360a4b0037900,classic_merging_low,orca,22,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--22--a7d360a4b0037900,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_merging_low--23--31be8d957433cdf0,classic_merging_low,orca,23,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--23--31be8d957433cdf0,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_merging_medium--20--1116618092906a2b,classic_merging_medium,orca,20,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--20--1116618092906a2b,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
classic_merging_medium--21--bf6922cd0d634eb1,classic_merging_medium,orca,21,orca__differential_drive,output/issue4206-trace-rerun/13334/runs/orca__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--21--bf6922cd0d634eb1,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
